"timestamp","name","type","value","date"
"2019-08-24 19:37:11.000","stars.starbucks.com","a","216.87.148.114","201908"
"2019-08-24 19:28:50.000","start.starbucks.com","a","40.112.128.254","201908"
"2019-08-24 04:38:28.000","batchapp-v9-cert.starbucks.com","a","98.99.250.178","201908"
"2019-08-24 04:40:23.000","bcassets.starbucks.com","cname","bcassets.starbucks.com.edgesuite.net","201908"
"2019-08-24 10:09:59.000","hybrid-iad2.starbucks.com","a","98.99.254.177","201908"
"2019-08-24 10:09:59.000","hybrid.starbucks.com","cname","hybrid-iad2.starbucks.com","201908"
"2019-08-24 10:10:40.000","hybrisdevmail.starbucks.com","a","209.202.184.148","201908"
"2019-08-24 10:11:14.000","hybrisprodmail.starbucks.com","a","209.202.184.147","201908"
"2019-08-24 10:12:41.000","hybrisstgmail.starbucks.com","a","209.202.184.146","201908"
"2019-08-24 04:16:46.000","auth-ash.starbucks.com","a","98.99.254.7","201908"
"2019-08-24 04:13:54.000","auth-iad.starbucks.com","a","98.99.252.10","201908"
"2019-08-24 04:13:45.000","auth.starbucks.com","a","204.238.150.111","201908"
"2019-08-24 04:15:10.000","autodiscover-iad2.starbucks.com","a","98.99.254.176","201908"
"2019-08-24 11:24:07.000","ld00.gifts.starbucks.com","cname","s00293lpipgift00.eastus.cloudapp.azure.com","201908"
"2019-08-24 11:25:41.000","ld00.mfa.starbucks.com","cname","s00294lpipmfa00.eastus.cloudapp.azure.com","201908"
"2019-08-24 11:23:34.000","ld01.gifts.starbucks.com","cname","s00293lpipgift01.westus.cloudapp.azure.com","201908"
"2019-08-24 11:22:26.000","ldap.gtm.starbucks.com","a","98.99.250.57","201908"
"2019-08-24 11:22:26.000","ldap.starbucks.com","cname","ldap.gtm.starbucks.com","201908"
"2019-08-24 18:51:25.000","search.starbucks.com","a","98.99.252.118","201908"
"2019-08-24 18:49:00.000","securepayment.starbucks.com","a","98.99.252.210","201908"
"2019-08-24 18:49:40.000","securepostback.openapi.starbucks.com","a","98.99.254.243","201908"
"2019-08-24 18:49:43.000","securehost.openapi.starbucks.com","a","98.99.252.80","201908"
"2019-08-24 18:50:46.000","secureui.starbucks.com","a","98.99.252.79","201908"
"2019-08-24 18:50:46.000","secureui2.starbucks.com","cname","secureui.starbucks.com","201908"
"2019-08-24 05:51:59.000","cert-archergrc.starbucks.com","a","98.99.250.199","201908"
"2019-08-24 05:49:37.000","cert-digitalcontent-origin.starbucks.com","a","98.99.252.212","201908"
"2019-08-24 05:48:33.000","cert-int.gifts.starbucks.com","cname","s00293gwy0persgiftcert0.eastus.cloudapp.azure.com","201908"
"2019-08-24 05:48:33.000","cert.gifts.starbucks.com","cname","cert-int.gifts.starbucks.com","201908"
"2019-08-24 05:50:58.000","cert.starbucks.com","a","98.99.254.201","201908"
"2019-08-24 05:48:38.000","certaccess.gtm.starbucks.com","a","98.99.248.110","201908"
