"2019-08-24 18:57:30.000","shop.simfinity.de","a","194.245.170.21","201908"
"2019-08-24 18:25:32.000","ref-mein.simfinity.de","a","194.245.166.72","201908"
"2019-08-24 19:43:35.000","test-mein.simfinity.de","a","194.245.166.136","201908"
"2019-08-24 12:40:51.000","mein.simfinity.de","a","194.245.166.8","201908"
"2019-08-24 22:30:25.000","www.simfinity.de","cname","d2i1arndgkd43a.cloudfront.net","201908"
"2019-08-24 07:50:47.000","e2e1-mein.simfinity.de","a","194.245.166.200","201908"
"2019-08-24 07:53:09.000","e2e1-shop.simfinity.de","a","194.245.170.37","201908"
"2019-08-24 07:48:09.000","e2e2-mein.simfinity.de","a","194.245.167.8","201908"
"2019-08-24 07:50:05.000","e2e2-shop.simfinity.de","a","194.245.170.53","201908"
"2019-08-24 20:00:56.000","tracking.simfinity.de","a","194.245.149.19","201908"
